player_id,year,date,week,team,location,opponent,result,started,rushing_attempts,rushing_yards,rushing_touchdowns,pass_targets,receptions,receiving_yards,receiving_touchdowns,conversions,fumbles_lost,fumble_touchdowns
AghoNe00,2015,2015-11-15,10,PHI,Home,MIA,L,False,0,0,0,4,3,32,0,0,0,0
AghoNe00,2015,2015-11-22,11,PHI,Home,TAM,L,True,0,0,0,4,3,11,0,0,0,0
AghoNe00,2015,2015-11-26,12,PHI,Away,DET,L,True,0,0,0,2,2,15,0,0,0,0
AghoNe00,2015,2015-12-06,13,PHI,Away,NWE,W,True,0,0,0,2,0,0,0,0,0,0
AghoNe00,2015,2015-12-13,14,PHI,Home,BUF,W,True,0,0,0,6,3,62,1,0,0,0
AghoNe00,2015,2015-12-20,15,PHI,Home,ARI,L,True,0,0,0,1,0,0,0,0,0,0
AghoNe00,2015,2015-12-26,16,PHI,Home,WAS,L,True,0,0,0,5,2,35,0,0,0,0
AghoNe00,2015,2016-01-03,17,PHI,Away,NYG,W,True,0,0,0,3,2,23,0,0,0,0
AghoNe00,2016,2016-09-11,1,PHI,Home,CLE,W,True,0,0,0,5,4,57,1,0,0,0
AghoNe00,2016,2016-09-19,2,PHI,Away,CHI,W,True,0,0,0,7,4,42,0,0,0,0
AghoNe00,2016,2016-09-25,3,PHI,Home,PIT,W,True,0,0,0,3,3,21,0,0,0,0
AghoNe00,2016,2016-10-09,5,PHI,Away,DET,L,True,1,5,0,7,2,27,0,0,0,0
AghoNe00,2016,2016-10-16,6,PHI,Away,WAS,L,False,0,0,0,4,3,34,0,0,0,0
AghoNe00,2016,2016-10-23,7,PHI,Home,MIN,W,True,0,0,0,6,2,10,0,0,0,0
AghoNe00,2016,2016-10-30,8,PHI,Away,DAL,L,True,0,0,0,4,3,25,0,0,0,0
AghoNe00,2016,2016-11-06,9,PHI,Away,NYG,L,True,0,0,0,7,4,41,0,0,0,0
AghoNe00,2016,2016-11-13,10,PHI,Home,ATL,W,True,0,0,0,5,2,7,0,0,0,0
AghoNe00,2016,2016-11-20,11,PHI,Away,SEA,L,True,0,0,0,3,0,0,0,1,0,0
AghoNe00,2016,2016-12-04,13,PHI,Away,CIN,L,True,1,4,0,5,4,23,0,0,0,0
AghoNe00,2016,2016-12-11,14,PHI,Home,WAS,L,True,0,0,0,4,2,22,0,0,0,0
AghoNe00,2016,2016-12-18,15,PHI,Away,BAL,L,True,1,1,0,4,1,9,0,0,0,0
AghoNe00,2016,2016-12-22,16,PHI,Home,NYG,W,True,1,5,0,5,2,47,1,0,0,0
AghoNe00,2016,2017-01-01,17,PHI,Home,DAL,W,True,1,-1,0,0,0,0,0,0,0,0
AghoNe00,2017,2017-09-10,1,PHI,Away,WAS,W,False,0,0,0,8,6,86,1,0,0,0
AghoNe00,2017,2017-09-17,2,PHI,Away,KAN,L,False,0,0,0,3,1,9,1,0,0,0
AghoNe00,2017,2017-09-24,3,PHI,Home,NYG,W,False,0,0,0,3,2,20,0,0,0,0
AghoNe00,2017,2017-10-01,4,PHI,Away,LAC,W,True,0,0,0,4,3,58,0,0,0,0
AghoNe00,2017,2017-10-08,5,PHI,Home,ARI,W,True,0,0,0,5,4,93,1,0,0,0
AghoNe00,2017,2017-10-12,6,PHI,Away,CAR,W,True,0,0,0,7,4,55,1,0,0,0
AghoNe00,2017,2017-10-23,7,PHI,Home,WAS,W,True,0,0,0,5,4,45,1,0,0,0
AghoNe00,2017,2017-10-29,8,PHI,Home,SFO,W,True,0,0,0,3,3,26,0,0,0,0
AghoNe00,2017,2017-11-05,9,PHI,Home,DEN,W,False,0,0,0,4,2,36,0,0,0,0
AghoNe00,2017,2017-11-19,11,PHI,Away,DAL,W,False,0,0,0,5,1,-2,0,0,0,0
AghoNe00,2017,2017-11-26,12,PHI,Home,CHI,W,True,0,0,0,6,3,32,1,0,0,1
AghoNe00,2017,2017-12-03,13,PHI,Away,SEA,L,True,0,0,0,12,7,141,1,0,0,0
AghoNe00,2017,2017-12-10,14,PHI,Away,LAR,W,True,0,0,0,11,8,64,0,0,0,0
AghoNe00,2017,2017-12-17,15,PHI,Away,NYG,W,True,0,0,0,9,7,59,1,0,0,0
AghoNe00,2017,2017-12-25,16,PHI,Home,OAK,W,True,0,0,0,7,4,35,0,0,0,0
AghoNe00,2017,2017-12-31,17,PHI,Home,DAL,L,False,1,7,0,3,3,11,0,0,0,0
AghoNe00,2018,2018-09-06,1,PHI,Home,ATL,W,True,1,16,0,10,8,33,0,0,0,0
AghoNe00,2018,2018-09-16,2,PHI,Away,TAM,L,True,1,2,0,12,8,88,1,0,0,0
AghoNe00,2018,2018-09-23,3,PHI,Home,IND,W,True,0,0,0,5,4,24,0,0,0,0
AghoNe00,2018,2018-09-30,4,PHI,Away,TEN,L,True,0,0,0,12,5,22,0,0,0,0
AghoNe00,2018,2018-10-07,5,PHI,Home,MIN,L,True,0,0,0,4,4,45,0,0,0,0
AghoNe00,2018,2018-10-11,6,PHI,Away,NYG,W,True,0,0,0,5,3,91,0,0,0,0
AghoNe00,2018,2018-10-21,7,PHI,Home,CAR,L,True,0,0,0,7,6,20,0,0,0,0
AghoNe00,2018,2018-10-28,8,PHI,Away,JAX,W,True,1,14,0,6,3,49,0,0,0,0
AghoNe00,2018,2018-11-11,10,PHI,Home,DAL,L,True,0,0,0,7,5,83,0,0,0,0
AghoNe00,2018,2018-11-18,11,PHI,Away,NOR,L,True,0,0,0,2,0,0,0,0,0,0
AghoNe00,2018,2018-11-25,12,PHI,Home,NYG,W,True,0,0,0,1,1,12,0,0,0,0
AghoNe00,2018,2018-12-03,13,PHI,Home,WAS,W,True,0,0,0,8,4,56,0,0,0,0
AghoNe00,2018,2018-12-09,14,PHI,Away,DAL,L,True,0,0,0,3,2,49,0,0,0,0
AghoNe00,2018,2018-12-16,15,PHI,Away,LAR,W,True,0,0,0,2,1,8,0,0,0,0
AghoNe00,2018,2018-12-23,16,PHI,Home,HOU,W,True,0,0,0,7,5,116,1,0,0,0
AghoNe00,2018,2018-12-30,17,PHI,Away,WAS,W,True,0,0,0,6,5,40,2,0,0,0
AghoNe00,2019,2019-09-08,1,PHI,Home,WAS,W,True,0,0,0,5,2,11,0,0,0,0
AghoNe00,2019,2019-09-15,2,PHI,Away,ATL,L,True,0,0,0,11,8,107,1,0,0,0
AghoNe00,2019,2019-09-22,3,PHI,Home,DET,L,True,0,0,0,12,8,50,2,0,1,0
AghoNe00,2019,2019-09-26,4,PHI,Away,GNB,W,True,0,0,0,1,0,0,0,0,0,0
AghoNe00,2019,2019-10-06,5,PHI,Home,NYJ,W,True,0,0,0,3,1,20,0,0,0,0
AghoNe00,2019,2019-10-13,6,PHI,Away,MIN,L,True,0,0,0,7,4,42,0,0,0,0
AghoNe00,2019,2019-10-20,7,PHI,Away,DAL,L,True,0,0,0,3,2,24,0,0,0,0
AghoNe00,2019,2019-10-27,8,PHI,Away,BUF,W,True,2,7,0,4,4,7,0,0,0,0
AghoNe00,2019,2019-11-03,9,PHI,Home,CHI,W,False,0,0,0,8,3,21,0,0,0,0
AghoNe00,2019,2019-11-17,11,PHI,Home,NWE,L,True,0,0,0,9,4,40,0,0,0,0
AghoNe00,2019,2019-12-01,13,PHI,Away,MIA,L,True,0,0,0,6,3,41,0,1,0,0
AghoNe00,2020,2020-09-13,1,LVR,Away,CAR,W,False,0,0,0,1,1,23,1,0,0,0
AghoNe00,2020,2020-09-21,2,LVR,Home,NOR,W,False,0,0,0,1,1,19,0,0,0,0
AghoNe00,2020,2020-09-27,3,LVR,Away,NWE,L,False,0,0,0,3,2,32,0,0,0,0
AghoNe00,2020,2020-10-04,4,LVR,Home,BUF,L,True,0,0,0,4,4,44,1,0,0,0
AghoNe00,2020,2020-10-11,5,LVR,Away,KAN,W,True,0,0,0,2,2,67,1,0,0,0
CookBr00,2014,2014-09-07,1,NOR,Away,ATL,L,False,1,18,0,8,7,77,1,0,0,0
CookBr00,2014,2014-09-14,2,NOR,Away,CLE,L,True,2,31,0,6,3,17,0,0,0,0
CookBr00,2014,2014-09-21,3,NOR,Home,MIN,W,True,0,0,0,10,8,74,0,0,0,0
CookBr00,2014,2014-09-28,4,NOR,Away,DAL,L,True,0,0,0,6,5,31,0,0,0,0
CookBr00,2014,2014-10-05,5,NOR,Home,TAM,W,True,2,15,0,11,9,56,0,0,0,0
CookBr00,2014,2014-10-19,7,NOR,Away,DET,L,True,0,0,0,3,2,23,0,0,0,0
CookBr00,2014,2014-10-26,8,NOR,Home,GNB,W,True,1,4,1,7,6,94,1,0,0,0
CookBr00,2014,2014-10-30,9,NOR,Away,CAR,W,True,0,0,0,3,3,38,0,0,0,0
CookBr00,2014,2014-11-09,10,NOR,Home,SFO,L,False,0,0,0,8,5,90,1,0,0,0
CookBr00,2014,2014-11-16,11,NOR,Home,CIN,L,False,1,5,0,7,5,50,0,0,0,0
CookBr00,2015,2015-09-13,1,NOR,Away,ARI,L,True,1,4,0,8,4,49,0,0,0,0
CookBr00,2015,2015-09-20,2,NOR,Home,TAM,L,True,1,-4,0,7,5,62,0,0,0,0
CookBr00,2015,2015-09-27,3,NOR,Away,CAR,L,True,0,0,0,8,7,79,0,0,0,0
CookBr00,2015,2015-10-04,4,NOR,Home,DAL,W,True,0,0,0,8,4,25,0,0,0,0
CookBr00,2015,2015-10-11,5,NOR,Away,PHI,L,True,0,0,0,9,5,107,1,0,0,0
CookBr00,2015,2015-10-15,6,NOR,Home,ATL,W,False,0,0,0,5,4,41,0,0,0,0
CookBr00,2015,2015-10-25,7,NOR,Away,IND,W,True,0,0,0,13,6,81,0,0,0,0
CookBr00,2015,2015-11-01,8,NOR,Home,NYG,W,False,1,-3,0,8,6,88,2,0,0,0
CookBr00,2015,2015-11-08,9,NOR,Home,TEN,L,True,0,0,0,6,4,71,1,0,0,0
CookBr00,2015,2015-11-15,10,NOR,Away,WAS,L,True,1,11,0,8,5,98,2,0,0,0
CookBr00,2015,2015-11-29,12,NOR,Away,HOU,L,True,0,0,0,8,5,35,0,0,0,0
CookBr00,2015,2015-12-06,13,NOR,Home,CAR,L,True,0,0,0,10,6,104,1,0,0,0
CookBr00,2015,2015-12-13,14,NOR,Away,TAM,W,True,0,0,0,5,3,29,0,0,0,0
CookBr00,2015,2015-12-21,15,NOR,Home,DET,L,False,0,0,0,13,10,124,1,0,0,0
CookBr00,2015,2015-12-27,16,NOR,Home,JAX,W,True,4,10,0,7,5,123,1,0,0,0
CookBr00,2015,2016-01-03,17,NOR,Away,ATL,W,True,0,0,0,6,5,22,0,0,0,0
CookBr00,2016,2016-09-11,1,NOR,Home,OAK,L,True,1,11,0,9,6,143,2,0,0,0
CookBr00,2016,2016-09-18,2,NOR,Away,NYG,L,False,0,0,0,9,7,68,0,0,0,0
CookBr00,2016,2016-09-26,3,NOR,Home,ATL,L,False,1,6,0,8,2,13,0,0,0,0
CookBr00,2016,2016-10-02,4,NOR,Away,SDG,W,True,0,0,0,6,3,31,0,0,0,0
CookBr00,2016,2016-10-16,6,NOR,Home,CAR,W,True,1,2,0,9,7,173,1,0,0,0
CookBr00,2016,2016-10-23,7,NOR,Away,KAN,L,True,0,0,0,9,7,58,1,0,0,0
CookBr00,2016,2016-10-30,8,NOR,Home,SEA,W,True,0,0,0,6,4,44,1,0,0,0
CookBr00,2016,2016-11-06,9,NOR,Away,SFO,W,False,0,0,0,6,5,66,0,0,0,0
CookBr00,2016,2016-11-13,10,NOR,Home,DEN,L,True,0,0,0,5,3,98,1,0,0,0
CookBr00,2016,2016-11-17,11,NOR,Away,CAR,L,True,2,7,0,8,7,42,0,0,0,0
CookBr00,2016,2016-11-27,12,NOR,Home,LAR,W,True,0,0,0,0,0,0,0,0,0,0
CookBr00,2016,2016-12-04,13,NOR,Home,DET,L,True,1,4,0,9,7,73,0,0,0,0
CookBr00,2016,2016-12-11,14,NOR,Away,TAM,L,True,0,0,0,10,5,61,0,0,0,0
CookBr00,2016,2016-12-18,15,NOR,Away,ARI,W,False,0,0,0,8,7,186,2,0,0,0
CookBr00,2016,2016-12-24,16,NOR,Home,TAM,W,True,0,0,0,9,5,98,0,0,0,0
CookBr00,2016,2017-01-01,17,NOR,Away,ATL,L,True,0,0,0,6,3,19,0,0,0,0
CookBr00,2017,2017-09-07,1,NWE,Home,KAN,L,True,0,0,0,7,3,88,0,0,0,0
CookBr00,2017,2017-09-17,2,NWE,Away,NOR,W,False,2,6,0,4,2,37,0,0,0,0
CookBr00,2017,2017-09-24,3,NWE,Home,HOU,W,True,0,0,0,7,5,131,2,1,0,0
CookBr00,2017,2017-10-01,4,NWE,Home,CAR,L,True,1,4,0,6,3,38,0,0,0,0
CookBr00,2017,2017-10-05,5,NWE,Away,TAM,W,True,0,0,0,8,5,85,0,0,0,0
CookBr00,2017,2017-10-15,6,NWE,Away,NYJ,W,True,0,0,0,9,6,93,0,0,0,0
CookBr00,2017,2017-10-22,7,NWE,Home,ATL,W,True,0,0,0,5,4,65,1,0,0,0
CookBr00,2017,2017-10-29,8,NWE,Home,LAC,W,True,0,0,0,8,5,26,0,0,0,0
CookBr00,2017,2017-11-12,10,NWE,Away,DEN,W,True,0,0,0,11,6,74,0,0,0,0
CookBr00,2017,2017-11-19,11,NWE,Away,OAK,W,True,0,0,0,9,6,149,1,0,0,0
CookBr00,2017,2017-11-26,12,NWE,Home,MIA,W,True,1,11,0,7,6,83,1,0,0,0
CookBr00,2017,2017-12-03,13,NWE,Away,BUF,W,True,1,5,0,3,2,17,0,0,0,0
CookBr00,2017,2017-12-11,14,NWE,Away,MIA,L,True,0,0,0,7,1,38,0,0,0,0
CookBr00,2017,2017-12-17,15,NWE,Away,PIT,W,True,0,0,0,7,4,60,1,0,0,0
CookBr00,2017,2017-12-24,16,NWE,Home,BUF,W,True,1,6,0,5,2,19,0,0,0,0
CookBr00,2017,2017-12-31,17,NWE,Home,NYJ,W,True,3,8,0,11,5,79,1,0,0,0
CookBr00,2018,2018-09-10,1,LAR,Away,OAK,W,True,1,6,0,8,5,87,0,0,0,0
CookBr00,2018,2018-09-16,2,LAR,Home,ARI,W,True,0,0,0,9,7,159,0,0,0,0
CookBr00,2018,2018-09-23,3,LAR,Home,LAC,W,True,0,0,0,8,7,90,0,0,0,0
CookBr00,2018,2018-09-27,4,LAR,Home,MIN,W,True,1,10,0,8,7,116,1,0,0,0
CookBr00,2018,2018-10-07,5,LAR,Away,SEA,W,True,0,0,0,0,0,0,0,0,0,0
CookBr00,2018,2018-10-14,6,LAR,Away,DEN,W,True,0,0,0,6,2,53,0,0,0,0
CookBr00,2018,2018-10-21,7,LAR,Away,SFO,W,True,1,7,0,5,4,64,1,0,0,0
CookBr00,2018,2018-10-28,8,LAR,Home,GNB,W,True,2,9,0,8,3,74,0,0,0,0
CookBr00,2018,2018-11-04,9,LAR,Away,NOR,L,True,0,0,0,8,6,114,1,0,0,0
CookBr00,2018,2018-11-11,10,LAR,Home,SEA,W,True,1,9,1,12,10,100,0,0,0,0
CookBr00,2018,2018-11-19,11,LAR,Home,KAN,W,True,1,0,0,12,8,107,0,0,0,0
CookBr00,2018,2018-12-02,13,LAR,Away,DET,W,True,0,0,0,6,4,62,0,0,0,0
CookBr00,2018,2018-12-09,14,LAR,Away,CHI,L,True,0,0,0,8,3,22,0,0,0,0
CookBr00,2018,2018-12-16,15,LAR,Home,PHI,L,True,0,0,0,7,6,59,0,0,0,0
CookBr00,2018,2018-12-23,16,LAR,Away,ARI,W,True,3,27,0,3,3,35,0,0,0,0
CookBr00,2018,2018-12-30,17,LAR,Home,SFO,W,True,0,0,0,9,5,62,2,0,0,0
CookBr00,2019,2019-09-08,1,LAR,Away,CAR,W,True,0,0,0,6,2,39,0,0,0,0
CookBr00,2019,2019-09-15,2,LAR,Home,NOR,W,True,1,2,0,4,3,74,1,0,0,0
CookBr00,2019,2019-09-22,3,LAR,Away,CLE,W,True,1,8,0,12,8,112,0,0,0,0
CookBr00,2019,2019-09-29,4,LAR,Home,TAM,L,True,0,0,0,9,6,71,0,0,0,0
CookBr00,2019,2019-10-03,5,LAR,Away,SEA,L,True,1,27,0,3,1,29,0,0,0,0
CookBr00,2019,2019-10-13,6,LAR,Home,SFO,L,True,2,14,0,3,3,18,0,0,0,0
CookBr00,2019,2019-10-20,7,LAR,Away,ATL,W,True,0,0,0,7,4,59,0,0,0,0
CookBr00,2019,2019-10-27,8,LAR,Home,CIN,W,True,0,0,0,1,0,0,0,0,0,0
CookBr00,2019,2019-11-25,12,LAR,Home,BAL,L,True,1,1,0,4,2,32,0,0,0,0
CookBr00,2019,2019-12-01,13,LAR,Away,ARI,W,True,0,0,0,2,2,24,0,0,0,0
CookBr00,2019,2019-12-08,14,LAR,Home,SEA,W,True,0,0,0,2,0,0,0,0,0,0
CookBr00,2019,2019-12-15,15,LAR,Away,DAL,L,True,0,0,0,8,4,46,0,0,0,0
CookBr00,2019,2019-12-21,16,LAR,Away,SFO,L,True,0,0,0,6,4,39,1,0,0,0
CookBr00,2019,2019-12-29,17,LAR,Home,ARI,W,True,0,0,0,5,3,40,0,0,0,0
CookBr00,2020,2020-09-10,1,HOU,Away,KAN,L,True,0,0,0,5,2,20,0,0,0,0
CookBr00,2020,2020-09-20,2,HOU,Home,BAL,L,True,0,0,0,8,5,95,0,0,0,0
CookBr00,2020,2020-09-27,3,HOU,Away,PIT,L,True,0,0,0,5,3,23,0,0,0,0
CookBr00,2020,2020-10-04,4,HOU,Home,MIN,L,True,0,0,0,3,0,0,0,0,0,0
CookBr00,2020,2020-10-11,5,HOU,Home,JAX,W,True,0,0,0,12,8,161,1,0,0,0
WillPr01,2019,2019-09-08,1,MIA,Home,BAL,L,True,0,0,0,5,3,24,1,0,0,0
WillPr01,2019,2019-09-15,2,MIA,Home,NWE,L,True,0,0,0,6,4,63,0,0,0,0
WillPr01,2019,2019-09-22,3,MIA,Away,DAL,L,True,0,0,0,12,4,68,0,0,0,0
WillPr01,2019,2019-09-29,4,MIA,Home,LAC,L,True,0,0,0,7,4,46,0,0,0,0
WillPr01,2019,2019-10-13,6,MIA,Home,WAS,L,True,0,0,0,6,2,31,0,0,0,0
WillPr01,2019,2019-10-20,7,MIA,Away,BUF,L,True,0,0,0,8,6,82,0,0,1,0
WillPr01,2019,2019-10-28,8,MIA,Away,PIT,L,True,0,0,0,7,4,42,0,0,0,0
WillPr01,2019,2019-11-03,9,MIA,Home,NYJ,W,False,0,0,0,9,5,72,2,0,0,0
WillPr01,2020,2020-09-13,1,MIA,Away,NWE,L,True,0,0,0,7,2,41,0,0,0,0
WillPr01,2020,2020-09-20,2,MIA,Home,BUF,L,True,0,0,0,5,1,26,0,1,0,0
WillPr01,2020,2020-09-24,3,MIA,Away,JAX,W,True,0,0,0,2,2,7,1,0,0,0
WillPr01,2020,2020-10-04,4,MIA,Home,SEA,L,False,0,0,0,3,1,15,0,1,0,0
WillPr01,2020,2020-10-11,5,MIA,Away,SFO,W,True,0,0,0,5,4,106,1,0,0,0
HiggTe00,2020,2020-09-13,1,CIN,Home,LAC,L,False,0,0,0,0,0,0,0,0,0,0
HiggTe00,2020,2020-09-17,2,CIN,Away,CLE,L,True,0,0,0,6,3,35,0,0,0,0
HiggTe00,2020,2020-09-27,3,CIN,Away,PHI,T,True,0,0,0,9,5,40,2,0,0,0
HiggTe00,2020,2020-10-04,4,CIN,Home,JAX,W,False,1,13,0,7,4,77,0,0,0,0
HiggTe00,2020,2020-10-11,5,CIN,Away,BAL,L,True,0,0,0,8,4,62,0,0,0,0
IngrMa01,2011,2011-09-08,1,NOR,Away,GNB,L,True,13,40,0,0,0,0,0,0,0,0
IngrMa01,2011,2011-09-18,2,NOR,Home,CHI,W,False,14,51,0,0,0,0,0,0,1,0
IngrMa01,2011,2011-09-25,3,NOR,Home,HOU,W,False,9,38,1,2,2,-3,0,0,0,0
IngrMa01,2011,2011-10-02,4,NOR,Away,JAX,W,False,17,55,0,2,2,3,0,0,0,0
IngrMa01,2011,2011-10-09,5,NOR,Away,CAR,W,False,9,32,1,2,2,17,0,0,0,0
IngrMa01,2011,2011-10-16,6,NOR,Away,TAM,L,True,9,22,1,1,1,6,0,0,0,0
IngrMa01,2011,2011-10-23,7,NOR,Home,IND,W,False,14,91,0,1,1,6,0,0,0,0
IngrMa01,2011,2011-11-13,10,NOR,Away,ATL,W,False,8,11,0,1,1,3,0,0,0,0
IngrMa01,2011,2011-11-28,12,NOR,Home,NYG,W,True,13,80,1,3,2,14,0,0,0,0
IngrMa01,2011,2011-12-04,13,NOR,Home,DET,W,True,16,54,1,1,0,0,0,0,0,0
IngrMa01,2012,2012-09-09,1,NOR,Home,WAS,L,False,6,15,0,1,0,0,0,0,0,0
IngrMa01,2012,2012-09-16,2,NOR,Away,CAR,L,False,16,53,1,0,0,0,0,0,0,0
IngrMa01,2012,2012-09-23,3,NOR,Home,KAN,L,False,5,11,0,0,0,0,0,0,0,0
IngrMa01,2012,2012-09-30,4,NOR,Away,GNB,L,False,5,11,0,1,1,-1,0,0,0,0
IngrMa01,2012,2012-10-07,5,NOR,Home,SDG,W,False,5,16,0,0,0,0,0,0,0,0
IngrMa01,2012,2012-10-21,7,NOR,Away,TAM,W,False,7,21,0,0,0,0,0,0,0,0
IngrMa01,2012,2012-10-28,8,NOR,Away,DEN,L,False,3,7,0,0,0,0,0,0,0,0
IngrMa01,2012,2012-11-05,9,NOR,Home,PHI,W,True,7,44,0,2,2,23,0,0,0,0
IngrMa01,2012,2012-11-11,10,NOR,Home,ATL,W,False,16,67,0,1,0,0,0,0,0,0
IngrMa01,2012,2012-11-18,11,NOR,Away,OAK,W,True,12,67,1,1,1,1,0,0,0,0
IngrMa01,2012,2012-11-25,12,NOR,Home,SFO,L,False,10,27,0,1,0,0,0,0,0,0
IngrMa01,2012,2012-11-29,13,NOR,Away,ATL,L,True,6,13,1,1,1,-1,0,0,0,0
IngrMa01,2012,2012-12-09,14,NOR,Away,NYG,L,True,13,68,0,0,0,0,0,0,0,0
IngrMa01,2012,2012-12-16,15,NOR,Home,TAM,W,True,14,90,1,0,0,0,0,0,0,0
IngrMa01,2012,2012-12-23,16,NOR,Away,DAL,W,False,21,53,1,1,1,7,0,0,0,0
IngrMa01,2012,2012-12-30,17,NOR,Home,CAR,L,False,10,39,0,1,0,0,0,0,0,0
IngrMa01,2013,2013-09-08,1,NOR,Home,ATL,W,True,9,11,0,0,0,0,0,0,0,0
IngrMa01,2013,2013-09-15,2,NOR,Away,TAM,W,False,8,20,0,1,0,0,0,0,0,0
IngrMa01,2013,2013-11-03,9,NOR,Away,NYJ,L,False,4,19,0,1,0,0,0,0,0,0
IngrMa01,2013,2013-11-10,10,NOR,Home,DAL,W,False,14,145,1,3,2,15,0,0,0,0
IngrMa01,2013,2013-11-17,11,NOR,Home,SFO,W,False,6,25,0,2,1,4,0,0,0,0
IngrMa01,2013,2013-11-21,12,NOR,Away,ATL,W,True,9,32,0,0,0,0,0,0,0,0
IngrMa01,2013,2013-12-02,13,NOR,Away,SEA,L,False,8,22,0,0,0,0,0,0,0,0
IngrMa01,2013,2013-12-08,14,NOR,Home,CAR,W,False,3,4,0,0,0,0,0,0,0,0
IngrMa01,2013,2013-12-15,15,NOR,Away,STL,L,True,1,5,0,2,2,39,0,0,0,0
IngrMa01,2013,2013-12-22,16,NOR,Away,CAR,L,False,13,83,0,1,1,7,0,0,0,0
IngrMa01,2013,2013-12-29,17,NOR,Home,TAM,W,False,3,20,0,1,1,3,0,0,0,0
IngrMa01,2014,2014-09-07,1,NOR,Away,ATL,L,False,13,60,2,1,1,1,0,0,0,0
IngrMa01,2014,2014-09-14,2,NOR,Away,CLE,L,False,11,83,1,4,3,21,0,0,0,0
IngrMa01,2014,2014-10-19,7,NOR,Away,DET,L,False,10,16,0,3,2,13,0,0,0,0
IngrMa01,2014,2014-10-26,8,NOR,Home,GNB,W,True,24,172,1,2,1,3,0,0,0,0
IngrMa01,2014,2014-10-30,9,NOR,Away,CAR,W,True,30,100,2,2,1,10,0,0,0,0
IngrMa01,2014,2014-11-09,10,NOR,Home,SFO,L,True,27,120,0,5,3,19,0,0,0,0
IngrMa01,2014,2014-11-16,11,NOR,Home,CIN,L,True,23,67,0,7,7,30,0,0,0,0
IngrMa01,2014,2014-11-24,12,NOR,Home,BAL,L,True,11,27,0,2,2,15,0,0,0,0
IngrMa01,2014,2014-11-30,13,NOR,Away,PIT,W,False,23,122,0,2,2,-1,0,0,0,0
IngrMa01,2014,2014-12-07,14,NOR,Home,CAR,L,True,10,43,0,2,2,13,0,0,1,0
IngrMa01,2014,2014-12-15,15,NOR,Away,CHI,W,True,17,59,1,0,0,0,0,0,0,0
IngrMa01,2014,2014-12-21,16,NOR,Home,ATL,L,True,13,38,1,3,3,17,0,0,0,0
IngrMa01,2014,2014-12-28,17,NOR,Away,TAM,W,True,14,57,1,3,2,4,0,0,0,0
IngrMa01,2015,2015-09-13,1,NOR,Away,ARI,L,True,9,24,0,9,8,98,0,0,0,0
IngrMa01,2015,2015-09-20,2,NOR,Home,TAM,L,True,16,53,1,3,3,5,0,0,1,0
IngrMa01,2015,2015-09-27,3,NOR,Away,CAR,L,False,14,50,1,5,5,49,0,0,0,0
IngrMa01,2015,2015-10-04,4,NOR,Home,DAL,W,True,17,77,0,7,6,51,0,0,0,0
IngrMa01,2015,2015-10-11,5,NOR,Away,PHI,L,False,12,57,0,3,2,17,0,0,0,0
IngrMa01,2015,2015-10-15,6,NOR,Home,ATL,W,True,20,46,2,3,3,10,0,0,0,0
IngrMa01,2015,2015-10-25,7,NOR,Away,IND,W,True,14,143,1,2,2,5,0,0,0,0
IngrMa01,2015,2015-11-01,8,NOR,Home,NYG,W,True,16,80,0,5,4,39,0,0,0,0
IngrMa01,2015,2015-11-08,9,NOR,Home,TEN,L,True,22,54,0,5,4,42,0,0,0,0
IngrMa01,2015,2015-11-15,10,NOR,Away,WAS,L,True,5,77,0,4,3,21,0,0,0,0
IngrMa01,2015,2015-11-29,12,NOR,Away,HOU,L,True,9,52,0,8,6,45,0,0,0,0
IngrMa01,2015,2015-12-06,13,NOR,Home,CAR,L,True,12,56,1,6,4,23,0,1,0,0
IngrMa01,2016,2016-09-11,1,NOR,Home,OAK,L,True,12,58,0,2,2,29,0,0,0,0
IngrMa01,2016,2016-09-18,2,NOR,Away,NYG,L,True,9,30,0,4,4,17,0,0,0,0
IngrMa01,2016,2016-09-26,3,NOR,Home,ATL,L,True,15,77,0,6,4,30,1,1,0,0
IngrMa01,2016,2016-10-02,4,NOR,Away,SDG,W,True,18,56,1,7,6,49,0,0,0,0
IngrMa01,2016,2016-10-16,6,NOR,Home,CAR,W,False,16,51,0,3,2,9,0,0,0,0
IngrMa01,2016,2016-10-23,7,NOR,Away,KAN,L,True,16,62,0,4,4,20,1,0,1,0
IngrMa01,2016,2016-10-30,8,NOR,Home,SEA,W,True,3,5,0,0,0,0,0,0,1,0
IngrMa01,2016,2016-11-06,9,NOR,Away,SFO,W,False,15,158,1,2,2,13,1,0,0,0
IngrMa01,2016,2016-11-13,10,NOR,Home,DEN,L,True,11,50,0,2,2,13,0,0,0,0
IngrMa01,2016,2016-11-17,11,NOR,Away,CAR,L,True,7,28,0,4,3,47,0,0,0,0
IngrMa01,2016,2016-11-27,12,NOR,Home,LAR,W,True,14,146,1,2,1,21,1,0,0,0
IngrMa01,2016,2016-12-04,13,NOR,Home,DET,L,True,7,37,0,5,5,16,0,0,0,0
IngrMa01,2016,2016-12-11,14,NOR,Away,TAM,L,True,7,14,0,2,1,9,0,0,0,0
IngrMa01,2016,2016-12-18,15,NOR,Away,ARI,W,True,17,78,0,4,2,14,0,0,0,0
IngrMa01,2016,2016-12-24,16,NOR,Home,TAM,W,True,18,90,2,3,2,3,0,1,0,0
